                  108
   6.00000000       6.00000000       6.00000000    
                  108   0.00000000       2.00000000      -3.00000000       1.10535097      -1.46788800     -0.423574001    
                  108  -1.00000000       2.00000000      -2.00000000      -1.08033800      0.975742996       2.76814389    
                  108   0.00000000       1.00000000      -2.00000000      0.778901994      0.606302977      0.136931002    
                  108   1.00000000       1.00000000      -3.00000000       1.01104295      -1.29627204       2.10700488    
                  108   2.00000000       2.00000000      -3.00000000      -1.09962702       1.50816202     -0.109442003    
                  108   1.00000000       2.00000000      -2.00000000      -1.30767000     -0.652997017      0.777777016    
                  108   2.00000000       1.00000000      -2.00000000      0.675319016      0.460067987       7.24409968E-02
                  108  -3.00000000      -3.00000000      -1.00000000       1.15272796      0.166038007       2.03516293    
                  108  -2.00000000      -2.00000000      -1.00000000      -1.59363198       1.73381197      -2.07786393    
                  108  -3.00000000      -2.00000000       0.00000000      0.688242972      0.425554991     -0.908563018    
                  108  -2.00000000      -3.00000000       0.00000000      0.309179991     -0.442353010     -0.254556000    
                  108  -1.00000000      -3.00000000      -1.00000000     -0.456445009      0.371926010      0.193856999    
                  108   0.00000000      -2.00000000      -1.00000000       1.64850402     -0.807579994       1.72286499    
                  108  -1.00000000      -2.00000000       0.00000000      -5.98799996E-02  0.252633005      0.609537005    
                  108   0.00000000      -3.00000000       0.00000000     -0.318792999      -1.11651802      -1.86362696    
                  108   1.00000000      -3.00000000      -1.00000000       1.13928199       1.31408405     -0.399654001    
                  108   2.00000000      -2.00000000      -1.00000000     -0.360774994     -0.126203999       1.23811805    
                  108   1.00000000      -2.00000000       0.00000000     -0.576869011       1.82273197      0.378775001    
                  108   2.00000000      -3.00000000       0.00000000      -1.21770501      0.424616992     -0.709676027    
                  108  -3.00000000      -1.00000000      -1.00000000     -0.998946011      -2.00806999       1.21984804    
                  108  -2.00000000       0.00000000      -1.00000000      -1.65033996     -0.202268004      0.496901989    
                  108  -3.00000000       0.00000000       0.00000000      0.127452999      0.108075999      -1.61700201    
                  108  -2.00000000      -1.00000000       0.00000000      0.602240026     -0.771875024     -0.837143004    
                  108  -1.00000000      -1.00000000      -1.00000000       2.08013511     -0.586181998      -1.91341805    
                  108   0.00000000       0.00000000      -1.00000000      -1.19240403      -4.68880013E-02 -0.502254009    
                  108  -1.00000000       0.00000000       0.00000000       1.06583905     -0.853046000       1.61363697    
                  108   0.00000000      -1.00000000       0.00000000     -0.815900981       1.23859096      -2.26715803    
                  108   1.00000000      -1.00000000      -1.00000000      0.381834000      0.546683013       1.19073200    
                  108   2.00000000       0.00000000      -1.00000000      -1.38550000E-02 -0.648187995      -1.79072797    
                  108   1.00000000       0.00000000       0.00000000     -0.736724019      -9.80880037E-02 -0.903066993    
                  108   2.00000000      -1.00000000       0.00000000     -0.515661001       1.50149405      0.102095000    
                  108  -3.00000000       1.00000000      -1.00000000      -1.05833197     -0.560801029      -1.46033299    
                  108  -2.00000000       2.00000000      -1.00000000       1.90625703      -2.92879995E-02  -1.32155001    
                  108  -3.00000000       2.00000000       0.00000000     -0.324741989      0.393384993     -0.203400999    
                  108  -2.00000000       1.00000000       0.00000000       1.50782394      -3.67100001E-03  -1.82951605    
                  108  -1.00000000       1.00000000      -1.00000000      -1.27759802       2.06438589      -1.90183997    
                  108   0.00000000       2.00000000      -1.00000000      0.551887989      0.823720992      0.857542992    
                  108  -1.00000000       2.00000000       0.00000000     -0.672335982      0.623136997      0.724476993    
                  108   0.00000000       1.00000000       0.00000000      0.282043993      -1.26649904       1.99092197    
                  108   1.00000000       1.00000000      -1.00000000     -0.263215005      0.391149014      0.905470014    
                  108   2.00000000       2.00000000      -1.00000000       1.94883001       1.93746805      0.784897029    
                  108   1.00000000       2.00000000       0.00000000      0.202314004      -1.39587998      -1.08782995    
                  108   2.00000000       1.00000000       0.00000000      0.782055020     -0.310122013      -1.46571600    
                  108  -3.00000000      -3.00000000       1.00000000      -1.50899999E-02  0.473533005      0.945450008    
                  108  -2.00000000      -2.00000000       1.00000000       6.76349998E-02   2.28467607      0.449335992    
                  108  -3.00000000      -2.00000000       2.00000000      0.319160998     -0.696322024     -0.680414975    
                  108  -2.00000000      -3.00000000       2.00000000       2.03546190      -2.12560892      0.802049994    
                  108  -1.00000000      -3.00000000       1.00000000      0.464518011     -0.695776999      0.226768002    
                  108   0.00000000      -2.00000000       1.00000000      -2.09274411     -0.179242998      -1.14340305    
                  108  -1.00000000      -2.00000000       2.00000000     -0.320392996     -0.266258001      -4.46510017E-02
                  108   0.00000000      -3.00000000       2.00000000       3.68599989E-03 -0.678982973     -0.174165994    
                  108   1.00000000      -3.00000000       1.00000000      0.187665999      -2.16135001      -1.25643396    
                  108   2.00000000      -2.00000000       1.00000000      0.509838998      0.610246003      -1.01268601    
                  108   1.00000000      -2.00000000       2.00000000      -1.74100900      0.892288029     -0.167077005    
                  108   2.00000000      -3.00000000       2.00000000      0.703894019      -2.13920008E-02 -0.424360007    
                  108  -3.00000000      -1.00000000       1.00000000     -0.848397017      0.132742003      0.475984007    
                  108  -2.00000000       0.00000000       1.00000000      0.832460999       1.65084004     -0.153230995    
                  108  -3.00000000       0.00000000       2.00000000       8.32139999E-02 -0.194643006      -1.05200005    
                  108  -2.00000000      -1.00000000       2.00000000       1.14475095      -1.11224604       1.04253197    
                  108  -1.00000000      -1.00000000       1.00000000      0.328750014     -0.835995972      -1.54024804    
                  108   0.00000000       0.00000000       1.00000000       1.90210497       1.92690003     -0.550598979    
                  108  -1.00000000       0.00000000       2.00000000     -0.852602005     -0.552644014       2.30138206    
                  108   0.00000000      -1.00000000       2.00000000     -0.662108004       1.00477695      0.265076995    
                  108   1.00000000      -1.00000000       1.00000000       1.75303698      -1.08012295     -0.324703991    
                  108   2.00000000       0.00000000       1.00000000      0.687243998      0.411978006      0.768173993    
                  108   1.00000000       0.00000000       2.00000000      0.424979001      -1.17727399       1.86424196    
                  108   2.00000000      -1.00000000       2.00000000      -1.76201403      0.375764012       1.20880401    
                  108  -3.00000000       1.00000000       1.00000000      -1.58653903       1.39596295      0.116469003    
                  108  -2.00000000       2.00000000       1.00000000     -0.769345999     -0.838877022     -0.153834999    
                  108  -3.00000000       2.00000000       2.00000000       1.95756400      -1.07067096     -0.317272991    
                  108  -2.00000000       1.00000000       2.00000000      -1.10496497      -1.70520004E-02  -9.53899994E-02
                  108  -1.00000000       1.00000000       1.00000000     -0.688304007      -1.36788905     -0.198874995    
                  108   0.00000000       2.00000000       1.00000000      -1.51176798       1.11544704       1.64016104    
                  108  -1.00000000       2.00000000       2.00000000      0.705680013     -0.236597002      0.718786001    
                  108   0.00000000       1.00000000       2.00000000      0.264800012      0.812694013       2.33960104    
                  108   1.00000000       1.00000000       1.00000000     -0.562992990     -0.413598001      -1.28138602    
                  108   2.00000000       2.00000000       1.00000000      0.477710009     -0.666094005      0.180144995    
                  108   1.00000000       2.00000000       2.00000000      0.699019015      0.331862986       9.24300030E-03
                  108   2.00000000       1.00000000       2.00000000      0.377822012      -1.09894204      0.470158994    
